,_id,ltable_id,rtable_id,ltable_title,ltable_authors,ltable_year,rtable_title,rtable_authors,rtable_year
8053,8053,journals/sigmod/Widom94,zWrQD-2VvWgJ,research issues in active database systems: report from the closing panel at ride-ads '94,j widom,1994,"r, j, cochrance, bg lindsay, implementing set-oriented production rules as an extension to starburst",j widom,0
8054,8054,journals/sigmod/Widom94,zZ9NI8VJJTMJ,research issues in active database systems: report from the closing panel at ride-ads '94,j widom,1994,panel: the state-of-the-art in temporal database management: perspectives from the research and  ,"j clifford, c jensen, r snodgrass, m bã¶hlen, h  ",0
8055,8055,journals/sigmod/Widom95,5Ca6WOB3X-wJ,editor's notes,j widom,1995,a denotational semantics for the starburst production rule language,j widom,1992
8056,8056,journals/sigmod/Widom95,A_i4OxOjMe0J,editor's notes,j widom,1995,starburst rule system userâ??s guide,j widom,0
8057,8057,journals/sigmod/Widom95,TUOBVMb4PBsJ,editor's notes,j widom,1995,editor's notes,dw leslie,0
8058,8058,journals/sigmod/Widom95,_SsvlmhsusEJ,editor's notes,j widom,1995,editor's notes,ja neff,0
8059,8059,journals/sigmod/Widom95,_cil6uzFNtsJ,editor's notes,j widom,1995,editor's notes,sb merriam,0
8060,8060,journals/sigmod/Widom95,dO8czlfdENQJ,editor's notes,j widom,1995,editor's notes,rh silkman,0
8061,8061,journals/sigmod/Widom95,h6CEUinBqsUJ,editor's notes,j widom,1995,"finke| stein, sj setoriented production rules in relational database systems",j widom,0
8062,8062,journals/sigmod/Widom95,hqDtMiCwjGoJ,editor's notes,j widom,1995,"trio: a system for integrated management of data, accuracy",j widom,0
8063,8063,journals/sigmod/Widom95,lAbG3uFZvVUJ,editor's notes,j widom,1995,research issues in active database systems: report from the closing panel at ride-ads '94,j widom,1994
8064,8064,journals/sigmod/Widom95,ntqMqfgRXM4J,editor's notes,j widom,1995,editor's notes,r goldstein,1996
8065,8065,journals/sigmod/Widom95,p0QHT_9_NSkJ,editor's notes,j widom,1995,editor's notes,"dj rog, d fournier",0
8066,8066,journals/sigmod/Widom95,rVFh4WHFxoUJ,editor's notes,j widom,1995,"a denotational semantics for the starburst production rule language, 1992",j widom,0
8067,8067,journals/sigmod/Widom95,skOc65LTInYJ,editor's notes,j widom,1995,editor's notes,r diem,0
8068,8068,journals/sigmod/Widom95,tOlGOS5EIQYJ,editor's notes,j widom,1995,a syntax and semantics for set-oriented production rules in relational database systems,j widom,1989
8069,8069,journals/sigmod/Widom95,url:http://doi.wiley.com/10.1002/ev.1658,editor's notes,j widom,1995,editor's notes,l sechrest,1993
8070,8070,journals/sigmod/Widom95,url:http://doi.wiley.com/10.1002/tl.7700,editor's notes,j widom,1995,editor's notes,sm richardson,1999
8071,8071,journals/sigmod/Widom95,url:http://portal.acm.org/citation.cfm%3Fid%3D219713%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1995,source acm sigmod record archive,j widom,1995
8072,8072,journals/sigmod/Widom95,url:http://portal.acm.org/citation.cfm%3Fid%3D233269%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dproceeding%26idx%3D233269%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1995,source international conference on management of data archive,j widom,1996
8073,8073,journals/sigmod/Widom95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974751%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1995,online appendix to characterizing memory requirements for queries over continuous data streams,j widom,2004
8074,8074,journals/sigmod/Widom95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974756%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1995,characterizing memory requirements for queries over continuous data streams,j widom,2004
8075,8075,journals/sigmod/Widom95,url:http://www.roc.noaa.gov/news/vol1is4.pdf,editor's notes,j widom,1995,editor's notes,nl smith,1981
8076,8076,journals/sigmod/Widom95,vgcXH5aVpdgJ,editor's notes,j widom,1995,editor's notes,tw banta,0
8077,8077,journals/sigmod/Widom95,xgdBJbatYcIJ,editor's notes,j widom,1995,editor's notes,wmk trochim,0
8078,8078,journals/sigmod/Widom95,zMW_rq3S6VgJ,editor's notes,j widom,1995,editor's notes,te cyrs,0
8079,8079,journals/sigmod/Widom95,zWrQD-2VvWgJ,editor's notes,j widom,1995,"r, j, cochrance, bg lindsay, implementing set-oriented production rules as an extension to starburst",j widom,0
8080,8080,journals/sigmod/Widom95a,5Ca6WOB3X-wJ,editor's notes,j widom,1995,a denotational semantics for the starburst production rule language,j widom,1992
8081,8081,journals/sigmod/Widom95a,A_i4OxOjMe0J,editor's notes,j widom,1995,starburst rule system userâ??s guide,j widom,0
8082,8082,journals/sigmod/Widom95a,TUOBVMb4PBsJ,editor's notes,j widom,1995,editor's notes,dw leslie,0
8083,8083,journals/sigmod/Widom95a,_SsvlmhsusEJ,editor's notes,j widom,1995,editor's notes,ja neff,0
8084,8084,journals/sigmod/Widom95a,_cil6uzFNtsJ,editor's notes,j widom,1995,editor's notes,sb merriam,0
8085,8085,journals/sigmod/Widom95a,dO8czlfdENQJ,editor's notes,j widom,1995,editor's notes,rh silkman,0
8086,8086,journals/sigmod/Widom95a,h6CEUinBqsUJ,editor's notes,j widom,1995,"finke| stein, sj setoriented production rules in relational database systems",j widom,0
8087,8087,journals/sigmod/Widom95a,hqDtMiCwjGoJ,editor's notes,j widom,1995,"trio: a system for integrated management of data, accuracy",j widom,0
8088,8088,journals/sigmod/Widom95a,lAbG3uFZvVUJ,editor's notes,j widom,1995,research issues in active database systems: report from the closing panel at ride-ads '94,j widom,1994
8089,8089,journals/sigmod/Widom95a,ntqMqfgRXM4J,editor's notes,j widom,1995,editor's notes,r goldstein,1996
8090,8090,journals/sigmod/Widom95a,p0QHT_9_NSkJ,editor's notes,j widom,1995,editor's notes,"dj rog, d fournier",0
8091,8091,journals/sigmod/Widom95a,rVFh4WHFxoUJ,editor's notes,j widom,1995,"a denotational semantics for the starburst production rule language, 1992",j widom,0
8092,8092,journals/sigmod/Widom95a,skOc65LTInYJ,editor's notes,j widom,1995,editor's notes,r diem,0
8093,8093,journals/sigmod/Widom95a,tOlGOS5EIQYJ,editor's notes,j widom,1995,a syntax and semantics for set-oriented production rules in relational database systems,j widom,1989
8094,8094,journals/sigmod/Widom95a,url:http://doi.wiley.com/10.1002/ev.1658,editor's notes,j widom,1995,editor's notes,l sechrest,1993
8095,8095,journals/sigmod/Widom95a,url:http://doi.wiley.com/10.1002/tl.7700,editor's notes,j widom,1995,editor's notes,sm richardson,1999
8096,8096,journals/sigmod/Widom95a,url:http://portal.acm.org/citation.cfm%3Fid%3D219713%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1995,source acm sigmod record archive,j widom,1995
8097,8097,journals/sigmod/Widom95a,url:http://portal.acm.org/citation.cfm%3Fid%3D233269%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dproceeding%26idx%3D233269%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1995,source international conference on management of data archive,j widom,1996
8098,8098,journals/sigmod/Widom95a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974751%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1995,online appendix to characterizing memory requirements for queries over continuous data streams,j widom,2004
8099,8099,journals/sigmod/Widom95a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974756%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1995,characterizing memory requirements for queries over continuous data streams,j widom,2004
8100,8100,journals/sigmod/Widom95a,url:http://www.roc.noaa.gov/news/vol1is4.pdf,editor's notes,j widom,1995,editor's notes,nl smith,1981
8101,8101,journals/sigmod/Widom95a,vgcXH5aVpdgJ,editor's notes,j widom,1995,editor's notes,tw banta,0
8102,8102,journals/sigmod/Widom95a,xgdBJbatYcIJ,editor's notes,j widom,1995,editor's notes,wmk trochim,0
8103,8103,journals/sigmod/Widom95a,zMW_rq3S6VgJ,editor's notes,j widom,1995,editor's notes,te cyrs,0
8104,8104,journals/sigmod/Widom95a,zWrQD-2VvWgJ,editor's notes,j widom,1995,"r, j, cochrance, bg lindsay, implementing set-oriented production rules as an extension to starburst",j widom,0
8105,8105,journals/sigmod/Widom96,5Ca6WOB3X-wJ,editor's notes,j widom,1996,a denotational semantics for the starburst production rule language,j widom,1992
8106,8106,journals/sigmod/Widom96,A_i4OxOjMe0J,editor's notes,j widom,1996,starburst rule system userâ??s guide,j widom,0
8107,8107,journals/sigmod/Widom96,TUOBVMb4PBsJ,editor's notes,j widom,1996,editor's notes,dw leslie,0
8108,8108,journals/sigmod/Widom96,_SsvlmhsusEJ,editor's notes,j widom,1996,editor's notes,ja neff,0
8109,8109,journals/sigmod/Widom96,_cil6uzFNtsJ,editor's notes,j widom,1996,editor's notes,sb merriam,0
8110,8110,journals/sigmod/Widom96,dO8czlfdENQJ,editor's notes,j widom,1996,editor's notes,rh silkman,0
8111,8111,journals/sigmod/Widom96,h6CEUinBqsUJ,editor's notes,j widom,1996,"finke| stein, sj setoriented production rules in relational database systems",j widom,0
8112,8112,journals/sigmod/Widom96,hqDtMiCwjGoJ,editor's notes,j widom,1996,"trio: a system for integrated management of data, accuracy",j widom,0
8113,8113,journals/sigmod/Widom96,lAbG3uFZvVUJ,editor's notes,j widom,1996,research issues in active database systems: report from the closing panel at ride-ads '94,j widom,1994
8114,8114,journals/sigmod/Widom96,ntqMqfgRXM4J,editor's notes,j widom,1996,editor's notes,r goldstein,1996
8115,8115,journals/sigmod/Widom96,p0QHT_9_NSkJ,editor's notes,j widom,1996,editor's notes,"dj rog, d fournier",0
8116,8116,journals/sigmod/Widom96,rVFh4WHFxoUJ,editor's notes,j widom,1996,"a denotational semantics for the starburst production rule language, 1992",j widom,0
8117,8117,journals/sigmod/Widom96,skOc65LTInYJ,editor's notes,j widom,1996,editor's notes,r diem,0
8118,8118,journals/sigmod/Widom96,tOlGOS5EIQYJ,editor's notes,j widom,1996,a syntax and semantics for set-oriented production rules in relational database systems,j widom,1989
8119,8119,journals/sigmod/Widom96,url:http://doi.wiley.com/10.1002/ev.1658,editor's notes,j widom,1996,editor's notes,l sechrest,1993
8120,8120,journals/sigmod/Widom96,url:http://doi.wiley.com/10.1002/tl.7700,editor's notes,j widom,1996,editor's notes,sm richardson,1999
8121,8121,journals/sigmod/Widom96,url:http://portal.acm.org/citation.cfm%3Fid%3D219713%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1996,source acm sigmod record archive,j widom,1995
8122,8122,journals/sigmod/Widom96,url:http://portal.acm.org/citation.cfm%3Fid%3D233269%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dproceeding%26idx%3D233269%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1996,source international conference on management of data archive,j widom,1996
8123,8123,journals/sigmod/Widom96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974751%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1996,online appendix to characterizing memory requirements for queries over continuous data streams,j widom,2004
8124,8124,journals/sigmod/Widom96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974756%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1996,characterizing memory requirements for queries over continuous data streams,j widom,2004
8125,8125,journals/sigmod/Widom96,url:http://www.roc.noaa.gov/news/vol1is4.pdf,editor's notes,j widom,1996,editor's notes,nl smith,1981
8126,8126,journals/sigmod/Widom96,vgcXH5aVpdgJ,editor's notes,j widom,1996,editor's notes,tw banta,0
8127,8127,journals/sigmod/Widom96,xgdBJbatYcIJ,editor's notes,j widom,1996,editor's notes,wmk trochim,0
8128,8128,journals/sigmod/Widom96,zMW_rq3S6VgJ,editor's notes,j widom,1996,editor's notes,te cyrs,0
8129,8129,journals/sigmod/Widom96,zWrQD-2VvWgJ,editor's notes,j widom,1996,"r, j, cochrance, bg lindsay, implementing set-oriented production rules as an extension to starburst",j widom,0
8130,8130,journals/sigmod/Widom96a,5Ca6WOB3X-wJ,editor's notes,j widom,1996,a denotational semantics for the starburst production rule language,j widom,1992
8131,8131,journals/sigmod/Widom96a,A_i4OxOjMe0J,editor's notes,j widom,1996,starburst rule system userâ??s guide,j widom,0
8132,8132,journals/sigmod/Widom96a,TUOBVMb4PBsJ,editor's notes,j widom,1996,editor's notes,dw leslie,0
8133,8133,journals/sigmod/Widom96a,_SsvlmhsusEJ,editor's notes,j widom,1996,editor's notes,ja neff,0
8134,8134,journals/sigmod/Widom96a,_cil6uzFNtsJ,editor's notes,j widom,1996,editor's notes,sb merriam,0
8135,8135,journals/sigmod/Widom96a,dO8czlfdENQJ,editor's notes,j widom,1996,editor's notes,rh silkman,0
8136,8136,journals/sigmod/Widom96a,h6CEUinBqsUJ,editor's notes,j widom,1996,"finke| stein, sj setoriented production rules in relational database systems",j widom,0
8137,8137,journals/sigmod/Widom96a,hqDtMiCwjGoJ,editor's notes,j widom,1996,"trio: a system for integrated management of data, accuracy",j widom,0
8138,8138,journals/sigmod/Widom96a,lAbG3uFZvVUJ,editor's notes,j widom,1996,research issues in active database systems: report from the closing panel at ride-ads '94,j widom,1994
8139,8139,journals/sigmod/Widom96a,ntqMqfgRXM4J,editor's notes,j widom,1996,editor's notes,r goldstein,1996
8140,8140,journals/sigmod/Widom96a,p0QHT_9_NSkJ,editor's notes,j widom,1996,editor's notes,"dj rog, d fournier",0
8141,8141,journals/sigmod/Widom96a,rVFh4WHFxoUJ,editor's notes,j widom,1996,"a denotational semantics for the starburst production rule language, 1992",j widom,0
8142,8142,journals/sigmod/Widom96a,skOc65LTInYJ,editor's notes,j widom,1996,editor's notes,r diem,0
8143,8143,journals/sigmod/Widom96a,tOlGOS5EIQYJ,editor's notes,j widom,1996,a syntax and semantics for set-oriented production rules in relational database systems,j widom,1989
8144,8144,journals/sigmod/Widom96a,url:http://doi.wiley.com/10.1002/ev.1658,editor's notes,j widom,1996,editor's notes,l sechrest,1993
8145,8145,journals/sigmod/Widom96a,url:http://doi.wiley.com/10.1002/tl.7700,editor's notes,j widom,1996,editor's notes,sm richardson,1999
8146,8146,journals/sigmod/Widom96a,url:http://portal.acm.org/citation.cfm%3Fid%3D219713%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1996,source acm sigmod record archive,j widom,1995
8147,8147,journals/sigmod/Widom96a,url:http://portal.acm.org/citation.cfm%3Fid%3D233269%26dl%3DGUIDE%26dl%3DGUIDE%26type%3Dproceeding%26idx%3D233269%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1996,source international conference on management of data archive,j widom,1996
8148,8148,journals/sigmod/Widom96a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974751%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1996,online appendix to characterizing memory requirements for queries over continuous data streams,j widom,2004
8149,8149,journals/sigmod/Widom96a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D974756%26type%3Dpdf%26dl%3DACM%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,editor's notes,j widom,1996,characterizing memory requirements for queries over continuous data streams,j widom,2004
8150,8150,journals/sigmod/Widom96a,url:http://www.roc.noaa.gov/news/vol1is4.pdf,editor's notes,j widom,1996,editor's notes,nl smith,1981
8151,8151,journals/sigmod/Widom96a,vgcXH5aVpdgJ,editor's notes,j widom,1996,editor's notes,tw banta,0
8152,8152,journals/sigmod/Widom96a,xgdBJbatYcIJ,editor's notes,j widom,1996,editor's notes,wmk trochim,0
8153,8153,journals/sigmod/Widom96a,zMW_rq3S6VgJ,editor's notes,j widom,1996,editor's notes,te cyrs,0
8154,8154,journals/sigmod/Widom96a,zWrQD-2VvWgJ,editor's notes,j widom,1996,"r, j, cochrance, bg lindsay, implementing set-oriented production rules as an extension to starburst",j widom,0
8155,8155,journals/sigmod/Widom96b,TUOBVMb4PBsJ,editor's notes,jennifer widom,1996,editor's notes,dw leslie,0
8156,8156,journals/sigmod/Widom96b,_SsvlmhsusEJ,editor's notes,jennifer widom,1996,editor's notes,ja neff,0
8157,8157,journals/sigmod/Widom96b,_cil6uzFNtsJ,editor's notes,jennifer widom,1996,editor's notes,sb merriam,0
8158,8158,journals/sigmod/Widom96b,dO8czlfdENQJ,editor's notes,jennifer widom,1996,editor's notes,rh silkman,0
8159,8159,journals/sigmod/Widom96b,ntqMqfgRXM4J,editor's notes,jennifer widom,1996,editor's notes,r goldstein,1996
8160,8160,journals/sigmod/Widom96b,p0QHT_9_NSkJ,editor's notes,jennifer widom,1996,editor's notes,"dj rog, d fournier",0
8161,8161,journals/sigmod/Widom96b,skOc65LTInYJ,editor's notes,jennifer widom,1996,editor's notes,r diem,0
8162,8162,journals/sigmod/Widom96b,url:http://doi.wiley.com/10.1002/ev.1658,editor's notes,jennifer widom,1996,editor's notes,l sechrest,1993
8163,8163,journals/sigmod/Widom96b,url:http://doi.wiley.com/10.1002/tl.7700,editor's notes,jennifer widom,1996,editor's notes,sm richardson,1999
8164,8164,journals/sigmod/Widom96b,url:http://www.roc.noaa.gov/news/vol1is4.pdf,editor's notes,jennifer widom,1996,editor's notes,nl smith,1981
8165,8165,journals/sigmod/Widom96b,vgcXH5aVpdgJ,editor's notes,jennifer widom,1996,editor's notes,tw banta,0
8166,8166,journals/sigmod/Widom96b,xgdBJbatYcIJ,editor's notes,jennifer widom,1996,editor's notes,wmk trochim,0
8167,8167,journals/sigmod/Widom96b,zMW_rq3S6VgJ,editor's notes,jennifer widom,1996,editor's notes,te cyrs,0
8168,8168,journals/sigmod/Wiegand02,RAcoVQuEzD8J,investigating xquery for querying across database object types,n wiegand,2002,investigating xquery for querying across database object types,n wiegand,2002
8169,8169,journals/sigmod/Winslett01,OZ7xZ7_oc2MJ,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",,2001,the theory of successful intelligence as a basis for instruction and assessment in higher education,"rj sternberg, el grigorenko",2002
8170,8170,journals/sigmod/Winslett01,UuBEyrkFlogJ,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",,2001,on the role of competition in higher education: uses and abuses of the economic metaphor,"e franck, b schã¶nfelder",0
8171,8171,journals/sigmod/Winslett01,m2Mf-4BgLP4J,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",,2001,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",m winslett,2001
8172,8172,journals/sigmod/Winslett01,oWrVbdbhHUgJ,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",,2001,visions and priorities: the future of higher education doctoral programs.,"ph murrell, tm davis",1991
8173,8173,journals/sigmod/Winslett01,url:http://portal.acm.org/citation.cfm%3Fid%3D1107499.1107519,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",,2001,"christos faloutsos speaks out: on power laws, fractals, the future of data mining, sabbaticals, and  ",m winslett,2005
8174,8174,journals/sigmod/Winslett01a,-hE_N4DkKGUJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,the effects of choice and enhanced personal responsibility for the aged: a field experiment in an  ,"ej langer, j rodin",1976
8175,8175,journals/sigmod/Winslett01a,2TeYoMHHAt4J,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,an additively homomorphic encryption scheme or how to introduce a partial trapdoor in the discrete  ,"r lipton, t sander",0
8176,8176,journals/sigmod/Winslett01a,4pdU2szbcWEJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,"mobility of hg, as, sb, s, and c in a metamorphic belt: insights into the source of elements  ","ik pitcairn, mr ashley, dah teagle, drh green, cr  ",0
8177,8177,journals/sigmod/Winslett01a,6Y-dXeJCU9kJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,a study to determine the material to be included in a reference book for welders and fabricators,j will,2003
8178,8178,journals/sigmod/Winslett01a,9wxSfPaUz6QJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,virtuality as a strategic approach for small and medium sized it companies to stay competitive in a  ,p sieber,0
8179,8179,journals/sigmod/Winslett01a,ABDHo6cFs3oJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,polit.(1997)â??new chance: final report on a comprehensive program for young mothers in poverty and  ,"jc quint, jm bos, f denise",0
8180,8180,journals/sigmod/Winslett01a,BDvgvJA033kJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,algorithms for an optimal a* search and linearizing the search in the stack decoder,db paul,0
8181,8181,journals/sigmod/Winslett01a,D0Y2nIIi_R8J,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,learnfare: how to implement a mandatory stay-in-school program for teenage parents on welfare,"da long, jm bos",1998
8182,8182,journals/sigmod/Winslett01a,E5ogO5eaSDgJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,mexicoâ??s progresa: using a poverty alleviation program as an incentive for poor families to invest ,"p gertler, ja rivera, s levy, j sepãºlveda",0
8183,8183,journals/sigmod/Winslett01a,F698Utt_Ig8J,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,surfing for social studies software: a practical guide to locating and selecting resources on the  ,"sj foster, j hoge",1997
8184,8184,journals/sigmod/Winslett01a,KBwBF58IqJgJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,how to identify and estimate the top largest traffic matrix elements in a changing environment,"a soule, a nucci, e leonardi, r cruz, n taft",0
8185,8185,journals/sigmod/Winslett01a,OZ7xZ7_oc2MJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,the theory of successful intelligence as a basis for instruction and assessment in higher education,"rj sternberg, el grigorenko",2002
8186,8186,journals/sigmod/Winslett01a,TK0Mx3ZvlTEJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,should ganzfeld research continue to be crucial in the search for a replicable psi effect,j milton,0
8187,8187,journals/sigmod/Winslett01a,Xs2QabIAD00J,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,from respondent and informant to consultant and participant: the evolution of a state agency policy  ,"m baizerman, d compton",1992
8188,8188,journals/sigmod/Winslett01a,_s_J-wLnvKgJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,"a jurisprudence in disarray: on battery, wrongful living, and the right to bodily integrity",m strasser,1999
8189,8189,journals/sigmod/Winslett01a,a4E5gPJAV4EJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,the search for a model of healthcare-an analysis of the history and prospects as seen in the uk,"b cohen, b molteno",0
8190,8190,journals/sigmod/Winslett01a,a9BwchkajwgJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,the relative performance of pixel and harmonic space methods to search for non-gaussianity in cmb: a ,p cabellaâ?¦,0
8191,8191,journals/sigmod/Winslett01a,eT-04ZV6mIAJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,the appropriate ingredients for an effective social studies program: cultural diversity and  ,"ao walker, j garciaâ?¦",1995
8192,8192,journals/sigmod/Winslett01a,hZg-dhX5R_YJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,e-mail and www browsers: a forensic computing perspective on the need for improved user education  ,"v broucek, p turner",2002
8193,8193,journals/sigmod/Winslett01a,i4lLvY7hJmMJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,the genus francolinus as a model for avian evolution and biogeography in africa: i. relationships  ,"tm crowe, aa crowe",0
8194,8194,journals/sigmod/Winslett01a,iJgLB00I5SwJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,the need for carbon dioxide disposal: a threat and an opportunity,"ks lackner, dp butt, ch wendt",0
8195,8195,journals/sigmod/Winslett01a,jpSC_gYuDqAJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,medical education in the united states and canada: a report to the carnegie foundation for the  ,a flexner,1910
8196,8196,journals/sigmod/Winslett01a,lxHJ0q0WWSsJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,heavy coolants based on lead in the system for cooling and converting the energy of a thermonuclear  ,"vv orlov, ev muravâ??ev, vi khripunovâ?¦",0
